Year;Month;Day;Hour;Minute;Total Precipitation (high resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;11;29;19;00;0.00;0.00;45.00;0.00;0.00;25.60;207.65
2018;11;29;20;00;0.00;0.00;100.00;0.00;0.00;28.67;215.29
2018;11;29;21;00;0.00;0.00;92.00;0.00;0.00;27.51;222.88
2018;11;29;22;00;0.00;0.00;65.00;0.00;0.00;26.48;226.10
2018;11;29;23;00;0.00;0.00;100.00;0.00;0.00;27.03;228.24
2018;11;30;00;00;0.00;0.00;100.00;0.00;0.00;24.86;235.62
2018;11;30;01;00;0.00;0.00;40.00;0.00;0.00;20.52;232.13
2018;11;30;02;00;0.00;0.00;100.00;0.00;0.00;20.12;227.17
2018;11;30;03;00;0.00;0.00;37.00;0.00;0.00;21.38;225.00
2018;11;30;04;00;0.00;0.00;30.00;0.00;0.00;22.67;226.93
2018;11;30;05;00;0.00;0.00;0.00;0.00;0.00;22.26;230.91
2018;11;30;06;00;0.00;0.00;100.00;0.00;0.00;23.69;233.65
2018;11;30;07;00;0.00;0.00;100.00;0.00;0.00;24.85;231.47
2018;11;30;08;00;0.00;0.00;100.00;0.00;0.00;23.20;228.14
2018;11;30;09;00;0.00;0.00;100.00;0.00;0.00;22.92;226.27
2018;11;30;10;00;0.00;0.00;100.00;0.00;8.90;24.01;229.86
2018;11;30;11;00;0.00;0.00;100.00;0.00;81.88;25.49;233.62
2018;11;30;12;00;0.00;0.00;100.00;0.00;126.38;26.26;236.75
2018;11;30;13;00;0.00;0.00;100.00;0.00;175.33;26.67;238.24
2018;11;30;14;00;0.00;0.00;100.00;0.00;155.75;22.55;250.41
2018;11;30;15;00;0.00;0.00;100.00;0.00;174.44;22.01;254.83
2018;11;30;16;00;0.00;0.00;100.00;0.00;142.40;22.10;257.77
2018;11;30;17;00;0.00;0.00;100.00;0.00;114.81;21.90;260.54
2018;11;30;18;00;0.00;0.00;100.00;0.00;29.37;19.30;261.42
2018;11;30;19;00;0.00;0.00;100.00;0.00;0.00;19.65;261.57
2018;11;30;20;00;0.00;0.00;100.00;0.00;0.00;19.65;261.57
2018;11;30;21;00;0.00;0.00;100.00;0.00;0.00;19.77;259.51
2018;11;30;22;00;0.00;0.00;100.00;0.00;0.00;19.30;255.96
2018;11;30;23;00;0.00;0.00;100.00;0.00;0.00;20.38;252.53
2018;12;01;00;00;0.00;0.00;100.00;0.00;0.00;21.86;252.76
2018;12;01;01;00;0.00;0.00;100.00;0.00;0.00;21.41;250.35
2018;12;01;02;00;0.00;0.00;100.00;0.00;0.00;19.86;247.62
2018;12;01;03;00;0.00;0.00;100.00;0.00;0.00;19.39;238.67
2018;12;01;04;00;0.00;0.00;100.00;0.00;0.00;22.10;232.94
2018;12;01;05;00;0.00;0.00;61.00;0.00;0.00;17.06;225.86
2018;12;01;06;00;0.00;0.00;100.00;0.00;0.00;16.20;216.87
2018;12;01;07;00;0.00;0.00;100.00;0.00;0.00;16.43;208.81
2018;12;01;08;00;0.00;0.00;47.00;0.00;0.00;19.67;203.75
2018;12;01;09;00;0.00;0.00;78.00;0.00;0.00;19.73;194.80
2018;12;01;10;00;0.00;0.00;100.00;6.02;8.01;23.18;186.24
2018;12;01;11;00;0.00;0.00;100.00;0.00;62.30;27.89;191.16
2018;12;01;12;00;0.40;0.00;100.00;0.00;74.76;31.26;194.68
2018;12;01;13;00;3.00;0.00;100.00;0.00;21.36;32.11;183.86
2018;12;01;14;00;1.10;0.00;100.00;0.00;64.08;33.22;184.35
2018;12;01;15;00;0.40;0.00;100.00;0.00;119.26;36.06;194.45
2018;12;01;16;00;0.10;0.00;100.00;0.00;92.56;34.84;203.12
2018;12;01;17;00;0.00;0.00;100.00;0.00;55.18;32.85;207.41
2018;12;01;18;00;0.00;0.00;3.00;0.00;32.04;27.70;207.90
2018;12;01;19;00;0.00;0.00;52.00;0.00;0.00;25.68;211.24
2018;12;01;20;00;0.00;0.00;70.00;0.00;0.00;25.26;212.78
2018;12;01;21;00;0.00;0.00;100.00;0.00;0.00;23.77;212.01
2018;12;01;22;00;0.00;0.00;100.00;0.00;0.00;22.37;213.18
2018;12;01;23;00;0.00;0.00;100.00;0.00;0.00;20.99;210.96
2018;12;02;00;00;0.00;0.00;100.00;0.00;0.00;19.08;211.89
2018;12;02;01;00;0.00;0.00;100.00;0.00;0.00;17.39;207.10
2018;12;02;02;00;0.00;0.00;100.00;0.00;0.00;18.68;205.08
2018;12;02;03;00;0.00;0.00;100.00;0.00;0.00;18.86;203.63
2018;12;02;04;00;0.30;0.00;100.00;0.00;0.00;19.93;200.07
2018;12;02;05;00;0.50;0.00;100.00;0.00;0.00;22.38;205.74
2018;12;02;06;00;3.20;0.00;100.00;0.00;0.00;25.70;217.03
2018;12;02;07;00;2.50;0.00;100.00;0.00;0.00;29.30;232.99
2018;12;02;08;00;0.00;0.00;100.00;0.00;0.00;28.67;241.50
2018;12;02;09;00;0.00;0.00;100.00;0.00;0.00;31.70;254.86
2018;12;02;10;00;0.00;0.00;100.00;0.00;4.45;29.44;258.00
2018;12;02;11;00;0.00;0.00;100.00;0.00;69.42;29.52;257.32
2018;12;02;12;00;0.00;0.00;100.00;0.00;176.22;31.21;258.69
2018;12;02;13;00;0.00;0.00;100.00;0.00;193.13;31.53;263.44
2018;12;02;14;00;0.00;0.00;10.00;0.00;204.70;29.66;264.43
2018;12;02;15;00;0.00;0.00;10.00;53.62;210.93;28.66;258.41
2018;12;02;16;00;0.00;0.00;100.00;53.62;103.24;27.85;255.78
2018;12;02;17;00;0.00;0.00;100.00;0.00;100.57;27.22;249.89
2018;12;02;18;00;0.00;0.00;100.00;0.00;14.24;26.10;245.56
2018;12;02;19;00;0.10;0.00;100.00;0.00;0.00;23.34;243.43
2018;12;02;20;00;0.50;0.00;100.00;0.00;0.00;24.15;243.43
2018;12;02;21;00;0.70;0.00;100.00;0.00;0.00;24.49;245.70
2018;12;02;22;00;0.50;0.00;100.00;0.00;0.00;24.95;243.43
2018;12;02;23;00;0.30;0.00;100.00;0.00;0.00;24.82;246.04
2018;12;03;00;00;0.00;0.00;100.00;0.00;0.00;24.47;243.81
2018;12;03;01;00;0.00;0.00;100.00;0.00;0.00;23.51;242.65
2018;12;03;02;00;0.30;0.00;100.00;0.00;0.00;25.15;246.37
2018;12;03;03;00;0.30;0.00;100.00;0.00;0.00;26.08;249.81
2018;12;03;04;00;0.50;0.00;100.00;0.00;0.00;26.53;251.81
2018;12;03;05;00;0.40;0.00;100.00;0.00;0.00;26.53;251.81
2018;12;03;06;00;0.10;0.00;100.00;0.00;0.00;27.00;253.74
2018;12;03;07;00;0.00;0.00;100.00;0.00;0.00;28.55;256.14
2018;12;03;08;00;0.00;0.00;100.00;0.00;0.00;28.64;255.44
2018;12;03;09;00;0.00;0.00;100.00;0.00;0.00;28.69;252.47
2018;12;03;10;00;0.00;0.00;100.00;0.00;2.67;27.90;252.73
2018;12;03;11;00;0.30;0.00;100.00;0.00;33.82;28.73;254.74
2018;12;03;12;00;0.50;0.00;100.00;0.00;67.64;29.72;258.83
2018;12;03;13;00;0.80;0.00;100.00;0.00;87.22;30.96;261.30
2018;12;03;14;00;0.70;0.00;64.00;0.00;145.96;29.69;255.96
2018;12;03;15;00;0.30;0.00;10.00;19.15;206.48;30.82;255.80
2018;12;03;16;00;0.10;0.00;28.00;53.62;222.50;33.39;258.81
2018;12;03;17;00;0.00;0.00;34.00;42.13;140.62;34.57;261.62
2018;12;03;18;00;0.00;0.00;100.00;34.25;32.93;35.79;264.81
2018;12;03;19;00;0.00;0.00;100.00;0.00;0.00;35.28;269.42
2018;12;03;20;00;0.00;0.00;100.00;0.00;0.00;33.86;268.17
2018;12;03;21;00;0.00;0.00;100.00;0.00;0.00;33.13;268.75
2018;12;03;22;00;0.00;0.00;100.00;0.00;0.00;32.40;270.00
2018;12;03;23;00;0.00;0.00;100.00;0.00;0.00;30.70;274.71
2018;12;04;00;00;0.00;0.00;100.00;0.00;0.00;24.88;284.24
2018;12;04;01;00;0.00;0.00;100.00;0.00;0.00;21.77;325.78
2018;12;04;02;00;0.10;0.00;100.00;0.00;0.00;12.18;341.03
2018;12;04;03;00;0.00;0.00;100.00;0.00;0.00;7.93;320.53
2018;12;04;04;00;0.10;0.00;100.00;0.00;0.00;8.21;322.13
2018;12;04;05;00;0.00;0.00;100.00;0.00;0.00;11.38;341.57
2018;12;04;06;00;0.00;0.00;100.00;0.00;0.00;9.01;357.71
2018;12;04;07;00;0.00;0.00;100.00;0.00;0.00;5.80;352.87
2018;12;04;08;00;0.00;0.00;100.00;0.00;0.00;6.15;339.44
2018;12;04;09;00;0.00;0.00;4.00;0.00;0.00;5.60;315.00
2018;12;04;10;00;0.00;0.00;46.00;30.20;7.12;5.96;295.02
2018;12;04;11;00;0.00;0.00;100.00;30.64;84.55;6.64;347.47
2018;12;04;12;00;0.00;0.00;100.00;0.00;52.51;9.96;49.40
2018;12;04;13;00;0.00;0.00;100.00;0.00;72.09;6.49;70.56
2018;12;04;14;00;0.00;0.00;75.00;0.00;307.94;5.41;3.81
2018;12;04;15;00;0.00;0.00;33.00;12.13;292.81;3.67;11.31
2018;12;04;16;00;0.00;0.00;98.00;38.94;238.52;1.30;56.31
2018;12;04;17;00;0.00;0.00;4.80;0.00;149.52;2.31;128.66
2018;12;04;18;00;0.00;0.00;96.00;50.50;36.49;5.86;132.51
2018;12;04;19;00;0.00;0.00;41.00;0.00;0.00;7.20;126.87
2018;12;04;20;00;0.00;0.00;100.00;0.00;0.00;6.79;122.01
2018;12;04;21;00;0.00;0.00;100.00;0.00;0.00;9.34;117.55
2018;12;04;22;00;0.00;0.00;100.00;0.00;0.00;10.23;140.71
2018;12;04;23;00;0.00;0.00;100.00;0.00;0.00;12.54;129.17
2018;12;05;00;00;0.00;0.00;100.00;0.00;0.00;13.10;142.82
2018;12;05;01;00;0.00;0.00;100.00;0.00;0.00;10.00;149.74
2018;12;05;02;00;0.00;0.00;100.00;0.00;0.00;12.85;168.69
2018;12;05;03;00;0.10;0.00;100.00;0.00;0.00;14.69;143.97
2018;12;05;04;00;0.40;0.00;100.00;0.00;0.00;14.51;133.99
2018;12;05;05;00;0.30;0.00;100.00;0.00;0.00;16.80;135.00
2018;12;05;06;00;0.10;0.00;100.00;0.00;0.00;18.88;145.10
2018;12;05;07;00;0.00;0.00;100.00;0.00;0.00;20.32;150.26
2018;12;05;08;00;0.00;0.00;100.00;0.00;0.00;20.47;156.14
2018;12;05;09;00;0.00;0.00;100.00;0.00;0.00;22.41;156.32
2018;12;05;10;00;0.10;0.00;100.00;0.00;0.89;22.60;157.52
2018;12;05;11;00;0.00;0.00;100.00;0.00;50.73;23.75;165.96
2018;12;05;12;00;0.00;0.00;100.00;0.00;113.92;23.58;172.98
2018;12;05;13;00;0.00;0.00;100.00;0.00;99.68;22.07;174.38
2018;12;05;14;00;0.00;0.00;100.00;0.00;161.98;21.65;183.81
2018;12;05;15;00;0.00;0.00;100.00;0.00;158.42;21.97;181.88
2018;12;05;16;00;0.00;0.00;100.00;0.00;125.49;22.35;182.77
2018;12;05;17;00;0.00;0.00;100.00;0.00;95.23;22.71;182.73
2018;12;05;18;00;0.00;0.00;100.00;0.00;25.81;21.60;180.95
2018;12;05;19;00;0.00;0.00;100.00;0.00;0.00;21.65;183.81
2018;12;05;20;00;0.00;0.00;99.00;0.00;0.00;21.57;194.50
2018;12;05;21;00;0.10;0.00;100.00;0.00;0.00;23.17;212.95
2018;12;05;22;00;1.20;0.00;100.00;0.00;0.00;22.69;221.78
2018;12;05;23;00;0.20;0.00;100.00;0.00;0.00;21.39;233.90
2018;12;06;00;00;0.20;0.00;100.00;0.00;0.00;21.86;252.76
2018;12;06;01;00;0.10;0.00;100.00;0.00;0.00;19.88;264.81
2018;12;06;02;00;0.00;0.00;73.00;0.00;0.00;19.09;267.84
2018;12;06;03;00;0.00;0.00;11.00;0.00;0.00;14.97;260.31
2018;12;06;04;00;0.00;0.00;100.00;0.00;0.00;14.15;255.26
2018;12;06;05;00;0.00;0.00;100.00;0.00;0.00;13.78;250.14
2018;12;06;06;00;0.00;0.00;100.00;0.00;0.00;14.83;264.43
2018;12;06;07;00;0.00;0.00;100.00;0.00;0.00;12.65;265.10
2018;12;06;08;00;0.00;0.00;100.00;0.00;0.00;11.27;243.43
2018;12;06;09;00;0.00;0.00;100.00;0.00;0.00;13.55;253.01
2018;12;06;10;00;0.00;0.00;100.00;0.00;2.67;11.92;244.98
2018;12;06;11;00;0.00;0.00;100.00;0.00;39.16;14.20;239.53
2018;12;06;12;00;0.00;0.00;100.00;0.00;90.78;18.06;246.50
2018;12;06;13;00;0.00;0.00;100.00;0.00;103.24;18.79;249.83
2018;12;06;14;00;0.00;0.00;100.00;0.00;104.13;19.52;247.22
2018;12;06;15;00;0.00;0.00;100.00;0.00;97.90;20.80;246.54
2018;12;06;16;00;0.00;0.00;100.00;0.00;70.31;21.09;242.56
2018;12;06;17;00;0.00;0.00;100.00;0.00;45.39;22.21;253.03
2018;12;06;18;00;0.00;0.00;100.00;0.00;15.13;18.95;255.70
2018;12;06;19;00;0.00;0.00;100.00;0.00;0.00;20.62;253.78
2018;12;06;20;00;0.00;0.00;100.00;0.00;0.00;20.27;250.28
2018;12;06;21;00;0.00;0.00;100.00;0.00;0.00;20.49;251.57
2018;12;06;22;00;0.00;0.00;100.00;0.00;0.00;19.80;242.97
2018;12;06;23;00;0.20;0.00;100.00;0.00;0.00;20.87;237.68
2018;12;07;00;00;0.00;0.00;100.00;0.00;0.00;22.57;236.06
2018;12;07;01;00;0.00;0.00;100.00;0.00;0.00;23.89;239.18
2018;12;07;02;00;0.00;0.00;100.00;0.00;0.00;25.38;238.34
2018;12;07;03;00;0.00;0.00;100.00;0.00;0.00;25.46;236.53
2018;12;07;04;00;0.00;0.00;100.00;0.00;0.00;25.42;232.48
2018;12;07;05;00;0.00;0.00;100.00;0.00;0.00;25.81;230.09
2018;12;07;06;00;0.00;0.00;100.00;0.00;0.00;25.48;227.29
2018;12;07;07;00;0.00;0.00;43.00;0.00;0.00;25.23;227.89
2018;12;07;08;00;0.00;0.00;6.00;0.00;0.00;25.46;226.15
2018;12;07;09;00;0.00;0.00;4.00;0.00;0.00;28.01;223.96
2018;12;07;10;00;0.00;0.00;92.00;26.81;5.34;30.83;222.63
2018;12;07;11;00;0.00;0.00;100.00;1.28;81.88;36.45;222.20
2018;12;07;12;00;0.00;0.00;100.00;0.00;72.98;39.97;224.64
2018;12;07;13;00;1.20;0.00;100.00;0.00;64.97;38.97;223.13
2018;12;07;14;00;1.30;0.00;100.00;0.00;56.07;39.94;213.98
2018;12;07;15;00;0.80;0.00;100.00;0.00;41.83;42.79;231.49
2018;12;07;16;00;0.70;0.00;100.00;0.00;91.67;33.40;277.43
2018;12;07;17;00;0.30;0.00;100.00;0.00;62.30;42.69;287.67
2018;12;07;18;00;0.00;0.00;100.00;0.00;15.13;39.44;291.41
2018;12;07;19;00;0.00;0.00;100.00;0.00;0.00;36.90;287.02
2018;12;07;20;00;0.00;0.00;10.00;0.00;0.00;34.32;282.72
2018;12;07;21;00;0.00;0.00;100.00;0.00;0.00;33.91;279.16
2018;12;07;22;00;0.00;0.00;100.00;0.00;0.00;33.00;276.89
2018;12;07;23;00;0.00;0.00;100.00;0.00;0.00;32.41;271.27
2018;12;08;00;00;0.00;0.00;100.00;0.00;0.00;31.49;264.09
2018;12;08;01;00;0.00;0.00;100.00;0.00;0.00;32.34;258.44
2018;12;08;02;00;0.20;0.00;100.00;0.00;0.00;33.70;251.95
2018;12;08;03;00;0.40;0.00;100.00;0.00;0.00;33.25;250.39
2018;12;08;04;00;0.40;0.00;100.00;0.00;0.00;32.49;254.58
2018;12;08;05;00;0.40;0.00;100.00;0.00;0.00;35.23;258.80
2018;12;08;06;00;0.10;0.00;100.00;0.00;0.00;36.40;261.47
2018;12;08;07;00;0.20;0.00;100.00;0.00;0.00;38.19;267.84
2018;12;08;08;00;0.20;0.00;100.00;0.00;0.00;39.99;272.06
2018;12;08;09;00;0.10;0.00;100.00;0.00;0.00;41.04;277.56
2018;12;08;10;00;0.00;0.00;100.00;0.00;1.78;40.54;279.71
2018;12;08;11;00;0.00;0.00;100.00;0.00;30.26;43.09;279.62
2018;12;08;12;00;0.00;0.00;100.00;0.00;93.45;41.90;278.90
2018;12;08;13;00;0.00;0.00;100.00;0.00;204.70;42.79;280.18
2018;12;08;14;00;0.00;0.00;100.00;0.00;199.36;37.80;270.55
2018;12;08;15;00;0.00;0.00;100.00;0.00;108.58;37.83;261.79
2018;12;08;16;00;0.10;0.00;100.00;0.00;154.86;34.38;252.32
2018;12;08;17;00;0.10;0.00;100.00;0.00;103.24;37.42;239.98
2018;12;08;18;00;0.10;0.00;100.00;0.00;19.58;40.34;237.02
2018;12;08;19;00;0.30;0.00;100.00;0.00;0.00;40.81;239.82
2018;12;08;20;00;0.30;0.00;100.00;0.00;0.00;38.59;252.07
2018;12;08;21;00;0.00;0.00;100.00;0.00;0.00;44.66;268.15
2018;12;08;22;00;0.00;0.00;100.00;0.00;0.00;45.37;269.09
2018;12;08;23;00;0.00;0.00;100.00;0.00;0.00;44.32;272.33
2018;12;09;00;00;0.00;0.00;100.00;0.00;0.00;42.55;273.39
2018;12;09;01;00;0.00;0.00;100.00;0.00;0.00;41.86;273.95
2018;12;09;02;00;0.00;0.00;100.00;0.00;0.00;39.32;273.67
2018;12;09;03;00;0.00;0.00;100.00;0.00;0.00;38.19;272.16
2018;12;09;04;00;0.30;0.00;100.00;0.00;0.00;39.01;274.76
2018;12;09;05;00;0.30;0.00;100.00;0.00;0.00;39.21;277.39
2018;12;09;06;00;0.20;0.00;100.00;0.00;0.00;39.71;278.86
2018;12;09;07;00;0.30;0.00;100.00;0.00;0.00;38.95;278.50
2018;12;09;08;00;0.10;0.00;100.00;0.00;0.00;37.50;273.30
2018;12;09;09;00;0.70;0.00;100.00;0.00;0.00;38.88;270.53
2018;12;09;10;00;0.90;0.00;100.00;0.00;0.00;40.68;277.63
2018;12;09;11;00;0.50;0.00;100.00;0.00;15.13;41.59;286.08
2018;12;09;12;00;0.00;0.00;100.00;0.00;66.75;45.59;291.30
2018;12;09;13;00;0.10;0.00;100.00;0.00;141.51;43.79;291.71
2018;12;09;14;00;0.70;0.00;100.00;0.00;121.93;43.63;296.99
2018;12;09;15;00;0.20;0.00;66.00;0.00;138.84;41.00;300.62
2018;12;09;16;00;0.10;0.00;59.00;17.87;137.95;38.09;300.69
2018;12;09;17;00;0.00;0.00;100.00;22.34;126.38;36.37;301.64
2018;12;09;18;00;0.00;0.00;100.00;0.00;26.70;32.33;307.76
2018;12;09;19;00;0.00;0.00;100.00;0.00;0.00;29.28;315.50
2018;12;09;20;00;0.00;0.00;100.00;0.00;0.00;27.66;321.34
2018;12;09;21;00;0.00;0.00;100.00;0.00;0.00;30.85;318.31
2018;12;09;22;00;0.00;0.00;0.00;0.00;0.00;27.76;316.58
2018;12;09;23;00;0.00;0.00;0.00;0.00;0.00;27.49;315.00
2018;12;10;00;00;0.00;0.00;100.00;0.00;0.00;25.46;315.00
2018;12;10;01;00;0.00;0.00;10.00;0.00;0.00;23.18;313.11
2018;12;10;02;00;0.00;0.00;75.00;0.00;0.00;21.64;314.33
2018;12;10;03;00;0.00;0.00;19.00;0.00;0.00;20.19;309.94
2018;12;10;04;00;0.00;0.00;54.00;0.00;0.00;22.04;308.37
2018;12;10;05;00;0.00;0.00;0.00;0.00;0.00;23.69;313.15
2018;12;10;06;00;0.00;0.00;0.00;0.00;0.00;20.63;317.12
2018;12;10;07;00;0.00;0.00;0.00;0.00;0.00;17.57;315.83
2018;12;10;08;00;0.00;0.00;10.00;0.00;0.00;14.90;307.15
2018;12;10;09;00;0.00;0.00;100.00;0.00;0.00;16.42;307.87
2018;12;10;10;00;0.00;0.00;100.00;0.00;1.78;15.12;308.23
2018;12;10;11;00;0.00;0.00;100.00;0.00;48.95;17.88;310.10
2018;12;10;12;00;0.00;0.00;100.00;0.00;144.18;20.30;307.07
2018;12;10;13;00;0.00;0.00;100.00;0.00;176.22;20.88;305.88
2018;12;10;14;00;0.00;0.00;100.00;0.00;271.45;21.64;315.67
2018;12;10;15;00;0.00;0.00;100.00;0.00;237.63;21.65;312.98
2018;12;10;16;00;0.00;0.00;100.00;0.00;182.45;21.44;310.91
2018;12;10;17;00;0.00;0.00;100.00;0.00;112.14;20.24;308.50
2018;12;10;18;00;0.00;0.00;100.00;0.00;21.36;18.16;309.37
2018;12;10;19;00;0.00;0.00;100.00;0.00;0.00;17.07;312.44
2018;12;10;20;00;0.00;0.00;100.00;0.00;0.00;15.55;317.82
2018;12;10;21;00;0.00;0.00;100.00;0.00;0.00;14.39;328.30
2018;12;10;22;00;0.00;0.00;100.00;0.00;0.00;14.99;335.90
2018;12;10;23;00;0.00;0.00;100.00;0.00;0.00;15.04;338.96
2018;12;11;00;00;0.00;0.00;100.00;0.00;0.00;12.98;340.56
2018;12;11;01;00;0.00;0.00;100.00;0.00;0.00;10.97;336.80
2018;12;11;02;00;0.00;0.00;100.00;0.00;0.00;9.69;328.67
2018;12;11;03;00;0.00;0.00;100.00;0.00;0.00;9.29;324.46
2018;12;11;04;00;0.00;0.00;100.00;0.00;0.00;8.79;325.01
2018;12;11;05;00;0.00;0.00;98.00;0.00;0.00;7.90;329.93
2018;12;11;06;00;0.00;0.00;37.00;0.00;0.00;7.09;336.04
2018;12;11;07;00;0.00;0.00;100.00;0.00;0.00;5.80;330.26
2018;12;11;08;00;0.00;0.00;100.00;0.00;0.00;4.07;315.00
2018;12;11;09;00;0.00;0.00;100.00;0.00;0.00;2.28;288.43
2018;12;11;10;00;0.00;0.00;100.00;0.00;1.78;2.60;236.31
2018;12;11;11;00;0.00;0.00;100.00;0.00;58.74;3.60;216.87
2018;12;11;12;00;0.00;0.00;100.00;0.00;136.17;3.42;198.43
2018;12;11;13;00;0.00;0.00;100.00;0.00;183.34;3.76;196.70
2018;12;11;14;00;0.00;0.00;100.00;0.00;121.04;2.74;246.80
2018;12;11;15;00;0.00;0.00;100.00;0.00;120.15;3.56;225.00
2018;12;11;16;00;0.00;0.00;100.00;0.00;110.36;3.76;196.70
2018;12;11;17;00;0.00;0.00;100.00;0.00;84.55;5.76;180.00
2018;12;11;18;00;0.00;0.00;100.00;0.00;22.25;6.73;164.48
2018;12;11;19;00;0.00;0.00;100.00;0.00;0.00;7.52;163.30
2018;12;11;20;00;0.00;0.00;100.00;0.00;0.00;8.22;151.19
2018;12;11;21;00;0.00;0.00;100.00;0.00;0.00;9.42;136.55
2018;12;11;22;00;0.00;0.00;100.00;0.00;0.00;11.18;123.18
2018;12;11;23;00;0.00;0.00;100.00;0.00;0.00;12.29;121.83
2018;12;12;00;00;0.00;0.00;100.00;0.00;0.00;12.40;115.82
2018;12;12;01;00;0.00;0.00;100.00;0.00;0.00;13.22;119.36
2018;12;12;02;00;0.00;0.00;100.00;0.00;0.00;12.59;120.96
2018;12;12;03;00;0.00;0.00;100.00;0.00;0.00;12.68;124.59
2018;12;12;04;00;0.00;0.00;100.00;0.00;0.00;13.76;132.88
2018;12;12;05;00;0.00;0.00;100.00;0.00;0.00;13.49;136.08
2018;12;12;06;00;0.00;0.00;100.00;0.00;0.00;13.75;135.00
2018;12;12;07;00;0.00;0.00;100.00;0.00;0.00;13.83;128.66
2018;12;12;08;00;0.00;0.00;100.00;0.00;0.00;14.77;133.03
2018;12;12;09;00;0.00;0.00;100.00;0.00;0.00;12.89;125.91
2018;12;12;10;00;0.00;0.00;2.70;0.00;2.67;12.52;108.43
2018;12;12;11;00;0.00;0.00;100.00;58.28;80.10;14.99;114.10
2018;12;12;12;00;0.00;0.00;100.00;0.00;145.96;15.46;114.78
2018;12;12;13;00;0.00;0.00;100.00;0.00;195.80;16.30;120.53
2018;12;12;14;00;0.00;0.00;0.00;0.00;288.36;13.68;116.57
2018;12;12;15;00;0.00;0.00;0.00;60.00;278.57;14.81;115.94
2018;12;12;16;00;0.00;0.00;0.00;60.00;226.06;14.51;113.39
2018;12;12;17;00;0.00;0.00;0.00;60.00;135.28;11.53;104.47
2018;12;12;18;00;0.00;0.00;0.00;51.40;28.48;10.85;95.71
2018;12;12;19;00;0.00;0.00;0.00;0.00;0.00;10.80;90.00
2018;12;12;20;00;0.00;0.00;0.00;0.00;0.00;10.45;88.03
2018;12;12;21;00;0.00;0.00;0.00;0.00;0.00;10.09;87.95
2018;12;12;22;00;0.00;0.00;0.00;0.00;0.00;12.24;90.00
2018;12;12;23;00;0.00;0.00;0.00;0.00;0.00;12.73;98.13
2018;12;13;00;00;0.00;0.00;0.00;0.00;0.00;13.78;109.86
2018;12;13;01;00;0.00;0.00;0.00;0.00;0.00;15.98;112.52
2018;12;13;02;00;0.00;0.00;0.00;0.00;0.00;16.90;116.57
2018;12;13;03;00;0.00;0.00;0.00;0.00;0.00;16.90;116.57
2018;12;13;04;00;0.00;0.00;0.00;0.00;0.00;16.42;116.00
2018;12;13;05;00;0.00;0.00;0.00;0.00;0.00;15.79;114.23
2018;12;13;06;00;0.00;0.00;12.00;0.00;0.00;19.26;110.81
2018;12;13;07;00;0.00;0.00;100.00;0.00;0.00;28.50;116.24
2018;12;13;08;00;0.00;0.00;100.00;0.00;0.00;31.58;114.23
2018;12;13;09;00;0.00;0.00;100.00;0.00;0.00;31.73;114.82
2018;12;13;10;00;0.00;0.00;100.00;0.00;0.89;34.05;109.78
2018;12;13;11;00;0.00;0.00;100.00;0.00;67.64;38.18;105.87
2018;12;13;12;00;0.00;0.00;0.00;0.00;181.56;38.08;105.35
2018;12;13;13;00;0.00;0.00;0.00;60.00;257.21;39.82;104.66
2018;12;13;14;00;0.00;0.00;0.00;60.00;291.03;27.05;99.96
2018;12;13;15;00;0.00;0.00;0.00;60.00;281.24;27.70;98.97
2018;12;13;16;00;0.00;0.00;0.00;60.00;228.73;26.08;96.34
2018;12;13;17;00;0.00;0.00;0.00;60.00;137.06;22.33;91.85
2018;12;13;18;00;0.00;0.00;0.00;51.41;30.26;17.37;84.05
2018;12;13;19;00;0.00;0.00;0.00;0.00;0.00;18.25;75.14
2018;12;13;20;00;0.00;0.00;0.00;0.00;0.00;22.25;80.69
2018;12;13;21;00;0.00;0.00;0.00;0.00;0.00;21.61;79.44
2018;12;13;22;00;0.00;0.00;0.00;0.00;0.00;19.71;80.54
2018;12;13;23;00;0.00;0.00;0.00;0.00;0.00;17.94;79.59
2018;12;14;00;00;0.00;0.00;0.00;0.00;0.00;15.98;75.65
2018;12;14;01;00;0.00;0.00;0.00;0.00;0.00;15.26;70.71
2018;12;14;02;00;0.00;0.00;0.00;0.00;0.00;15.18;67.69
2018;12;14;03;00;0.00;0.00;0.00;0.00;0.00;15.32;60.42
2018;12;14;04;00;0.00;0.00;0.00;0.00;0.00;14.88;57.85
2018;12;14;05;00;0.00;0.00;0.00;0.00;0.00;14.19;54.29
2018;12;14;06;00;0.00;0.00;0.00;0.00;0.00;16.06;47.73
2018;12;14;07;00;0.00;0.00;14.00;0.00;0.00;21.65;47.02
2018;12;14;08;00;0.00;0.00;6.00;0.00;0.00;25.46;56.53
2018;12;14;09;00;0.00;0.00;33.00;0.00;0.00;27.21;62.42
2018;12;14;10;00;0.00;0.00;100.00;13.57;1.78;26.90;65.49
2018;12;14;11;00;0.00;0.00;100.00;0.00;77.43;27.22;69.89
2018;12;14;12;00;0.00;0.00;89.00;0.00;178.89;23.00;72.70
2018;12;14;13;00;0.00;0.00;0.00;3.19;257.21;18.36;64.44
